SMILES,Kow,Kowwin,Wildman-Crippen LogP,LogP model (Meylan-Kowwin)-prediction,LogP model (MLogP)-prediction,LogP model (ALogP)-prediction
CCOC(=O)C=COc1ccccc1,3.18,2.38,2.1422,2.38,2.02,2.02
COc1cccc(S(C)(=O)=O)c1,0.76,0.64,1.0987,0.64,0.97,1.34
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,2.77,2.94,3.1243000000000016,1.89,3.59,3.49
CCOC(=O)CCC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)OCC,0.98,0.86,1.2254,0.15,1.25,1.58
NCCc1cn2ccccc2n1,0.59,0.97,0.8354999999999998,0.64,0.36,0.7
CC(=O)Nc1cncnc1,-0.22,-0.16,0.4349999999999998,-0.1,-0.28,-0.83
CC(C)(C)C1CCN(N=O)CC1,2.54,2.5,2.4259000000000004,2.5,1.96,2.17
CC(C)C(N)Cc1ccccc1,2.59,2.66,2.2124,2.66,2.84,2.48
Clc1ccc(Cn2cncn2)cc1,1.84,2.14,1.9798,2.14,2.96,2.04
CN(C)C(N(C)C)=S(I)c1ccccc1,-0.68,-0.57,2.875000000000001,1.81,3.09,2.2
C=CC(=O)NCCCN1CCOCC1,-0.53,-0.54,0.0109000000000005,-0.54,0.13,-0.04
Cc1ccccc1S(I)=C(N(C)C)N(C)C,-0.1,-0.02,3.1834200000000017,2.36,3.36,2.69
CN(C)C(N(C)C)=S(I)c1ccc(Br)cc1,0.06,0.32,3.637500000000003,2.7,3.75,2.95
Cc1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.1,-0.02,3.1834200000000017,2.36,3.36,2.69
CN(C)C(N(C)C)=S(I)c1ccc(Cl)cc1,-0.2,0.08,3.528400000000002,2.45,3.62,2.87
CN(C)C(N(C)C)=S(I)c1ccc(F)cc1,-0.58,-0.37,3.0141000000000018,2.01,3.49,2.41
CN(C)C(N(C)C)=S(I)c1ccc(C#N)cc1,-1.13,-1.02,2.7466800000000013,1.36,2.43,2.08
COc1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.51,-0.48,2.8836000000000013,1.89,2.79,2.18
CC1(C)N=C(N)N=C(N)N1c1ccc(I)cc1,1.39,1.48,1.4766999999999997,3.42,2.62,1.54
N=C(N)NC(=O)Nc1ccc([N+](=O)[O-])c(Cl)c1,1.79,2.08,1.2631700000000008,1.51,1.73,1
CC(=O)c1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.85,-0.88,3.077600000000001,1.49,2.69,1.94
COC(=O)c1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.74,-0.73,2.661600000000001,1.64,2.96,2.06
CC1(C)N=C(N)N=C(N)N1c1ccc(C(F)(F)F)cc1,1.22,1.28,1.8909,3.22,2.75,1.9
C#CCOc1ccccc1OCC(O)CNC(C)(C)C,2.32,1.65,1.8264,2.43,2.08,3.01
CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,2.4,2.48,2.3334,2.48,2.06,2.36
O=C(Oc1ccc(N=C=S)cc1)c1ccccc1,4.9,4.38,3.640100000000002,4.38,4.64,4.02
CN(C)CCCc1ccco1,2.08,2.1,1.7738,2.1,1.07,1.65
Cc1c([N+](=O)[O-])no[n+]1[O-],0.78,0.64,-0.4753800000000001,-0.26,0.24,-0.48
O=[N+]([O-])c1ccc(C=Cc2nccs2)o1,1.97,2.71,2.814700000000001,2.71,0.97,2.09
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,3.36,3.25,4.225400000000002,4.93,3.91,4.69
CC(Cl)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.98,0.84,0.7325999999999999,0.29,1.14,0.95
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(F)F,0.42,0.29,0.3704,0.07,0.87,0.42
O=C(CF)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.15,0.11,0.0748,-0.44,0.73,0.31
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Br)(Br)Br,2.17,2.11,1.9438,3.16,1.79,2.12
O=C(Cc1ccccc1)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,1.52,1.55,1.348,1.11,1.91,1.53
N#CC(C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,1.47,1.73,1.4126800000000002,0.06,1.33,1.38
CCC(CC)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,1.71,1.74,1.5415,1.51,1.66,1.87
CC(C)(C)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,1.33,1.21,1.1514,0.98,1.41,1.38
O=C(NC(CO)C(O)c1ccc(I)cc1)C(Cl)Cl,2.22,2.27,1.6053999999999995,2.04,1.97,1.7
O=C(NC(CO)C(O)c1ccc(-c2ccccn2)cc1)C(F)(F)F,1.31,1.66,1.8214,2.87,0.88,1.82
Cc1no[n+]([O-])c1Sc1ccccc1,2.74,2.52,1.76762,1.74,2.39,1.75
CCS(=O)(=O)c1no[n+]([O-])c1C,0.65,0.38,-0.5899799999999997,-1.02,-0.33,-0.5
CCS(=O)(=O)c1nonc1C,0.92,0.82,0.17162,0.93,-0.64,0.3
Cc1c(S(=O)(=O)c2ccccc2)no[n+]1[O-],2.03,2.04,0.4492199999999998,0.54,1.07,0.73
Cc1nonc1S(=O)(=O)c1ccccc1,2.36,2.37,1.21082,2.48,0.77,1.53
Cc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,2.26,2.04,0.4492200000000003,0.54,1.07,0.73
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1C,2.14,1.93,1.5574199999999996,1.93,1.61,2.05
CCCN=C(N)N=C(N)Nc1ccc(Cl)cc1,2.63,2.6,1.7913,1.39,2.6,2.37
O=c1ssc2c1CCCC2,2.4,2.81,2.0486000000000004,2.04,1.3,2.57
Cc1nonc1Sc1ccccc1,2.92,3.02,2.5292200000000005,3.69,2.12,2.54
CCN(CC)C(=O)N(CC)N=O,1.54,1.63,1.4515,1.63,1.22,1.12
CCN(N=O)C(=O)N(C)C,0.71,0.65,0.6713,0.65,0.49,0.43
CCN(CC)C(=O)N(C)N=O,1.11,1.14,1.0614,1.14,0.86,0.77
CCN(CC)CC(=O)NCC(=O)Nc1c(C)cccc1C,2.2,0.13,1.6999399999999996,0.53,1.75,2.11
NC(=O)c1cc2ccccc2o1,1.54,1.04,1.5317,1.28,0.94,1.43
COc1c(Cl)ccc(Cl)c1Cl,3.64,4.01,3.655400000000001,4.01,3.62,3.81
CC12CCC(=O)C=C1CCC1C3CCC4(CCC(=O)O4)C3(C)CC3OC312,1.89,2.08,3.725400000000003,2.85,3.44,2.61
COC(=O)CS(=O)(=O)c1ccc(Br)cc1,1.52,1.34,1.3958000000000002,0.99,1.66,2.02
CC1OC(=O)C(C)C(O)C1C,0.36,-0.1,0.5648,-0.1,0.83,0.8
O=C(O)CCc1ccc(OCc2ccccc2)cc1,3.31,4.07,3.2828000000000026,4.07,3.18,3.49
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,3.1,3.03,3.4213000000000013,4.07,3.04,3.66
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.88,2.79,2.581200000000001,1.98,1.83,2.96
COc1ccc(OC)c(NC2=NCCN2)c1,0.97,0.76,1.0748999999999995,1.7,1.06,0.99
O=NN1CCCCC1=O,-1.05,-0.29,0.6803000000000001,-0.29,0.07,0.59
COCCN(C(=O)CCl)c1c(C)cccc1C,2.17,2.33,2.5216400000000005,1.6,2.52,2.74
CC1(C)N=C(N)N=C(N)N1c1ccc(OCC(=O)N2CCOCC2)cc1,-1.18,-1.31,0.1097000000000022,0.63,0.94,0.11
O=S(=O)(CF)Nc1ccc(Cl)cc1,2.25,2.09,2.0087,1.77,1.95,2.06
O=S(=O)(Nc1ccc(-c2ccccc2)cc1)C(F)(F)F,4.97,4.85,3.615100000000001,4.85,3.14,4.91
COP(=S)(OC)Oc1cc(C)c([N+](=O)[O-])c(C)c1,3.89,3.84,3.107740000000001,4.5,2.14,3.15
COP(=O)(OC)Oc1cc(C)c([N+](=O)[O-])c(C)c1,2.57,2.08,2.991340000000001,2.08,2.6,2.25
O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.7,4.17,4.7575,5.36,3.76,4.5
COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4.26,4.47,4.845900000000001,5.31,4,4.75
CCCCCCCSC1OC(CO)C(O)C(O)C1O,1.5,0.79,0.4898999999999996,0.79,0.03,1.34
OCC1OC(SCCCc2ccccc2)C(O)C(O)C1O,0.38,0.53,0.1522999999999994,0.53,0.21,1
CCN(CC)C(=O)NS(=O)(=O)c1ccccc1,0.99,1.58,1.4267,1.58,1.97,1.42
CC1CC2C3CC(F)C4=CC(=O)C(Cl)=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,2.58,2.08,2.410200000000001,2.13,2.17,1.85
COC(=O)CSc1ccccc1[N+](=O)[O-],1.88,1.95,1.8599,1.9,2.2,2.19
Cn1ccc(=O)c(O)c1,-0.7,-0.89,0.0908999999999999,-1.18,-0.87,-0.82
NS(=O)(=O)c1cccc(I)c1,1.58,1.54,0.9386000000000002,1.54,1.79,1.24
CCOP(=O)(CC)SCCSCC,2.03,2.01,3.7222000000000026,2.11,1.65,1.9
CCCOC(=O)C(C(=O)OCCC)=C1SCCS1,3.35,2.94,2.5844000000000005,2.13,1.83,3.25
CCCCOC(=O)C(C(=O)OCCCC)=C1SCCS1,4.6,3.92,3.364600000000002,3.11,2.36,4.17
CCC(C)OC(=O)C(C(=O)OC(C)CC)=C1SCCS1,4.53,3.77,3.3614000000000024,2.96,2.36,4.01
CC(C)(C)OC(=O)C(C(=O)OC(C)(C)C)=C1SCCS1,4.01,3.7,3.3614000000000024,2.89,2.36,3.37
CCOC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.9,2.37,2.1927000000000003,1.56,1.54,2.58
CCOP(C)(=O)SCCN(C(C)C)C(C)C,2.09,2.06,3.697800000000002,2.06,1.73,2.18
CC(=O)Oc1ccccc1C(=O)OCC(N)=O,0.22,-0.07,0.2540000000000001,-0.57,1.06,0.52
CCOC(=O)COC(=O)c1ccccc1OC(C)=O,1.67,1.46,1.3318,1.46,2.02,1.72
CNC(=O)c1cccc(Oc2ccccc2)c1,2.86,3.26,2.8385000000000007,3.26,2.81,2.6
CC(=O)NCCn1c([N+](=O)[O-])cnc1C,-0.47,-0.07,0.2358199999999997,-0.07,0.18,-0.56
COc1cccc(NC(C)=O)c1C,1.13,1.16,1.96202,1.73,1.68,1.42
Cc1cccc(NC(=O)Cc2ccccc2)c1,3.14,3.35,3.1762200000000007,3.13,3.36,3.14
COc1cccc(NC(=O)Cc2ccccc2)c1,2.86,2.89,2.876400000000001,2.67,2.8,2.63
COc1ccc(NC(=O)Cc2ccccc2)cc1,2.49,2.89,2.876400000000001,2.67,2.8,2.63
CC(C)c1nnc(N2CCOCC2)n(N)c1=O,0.49,0.4,-0.6878999999999997,-2.82,0.56,-0.53
CCSc1nnc(C(C)C)c(=O)n1N,1.52,1.53,0.5875000000000002,0.39,2.24,1.13
CCCSc1nnc(C(C)C)c(=O)n1N,2.12,2.02,0.9775999999999994,0.88,2.56,1.65
CC(C)Sc1nnc(C(C)C)c(=O)n1N,2.06,1.94,0.9759999999999996,0.81,2.56,1.51
CCCCSc1nnc(C(C)C)c(=O)n1N,3.21,2.51,1.3676999999999992,1.38,2.86,2.11
COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)C(OC(C)=O)CC43O)C2)OC(C)C1OC(C)=O,2.95,2.97,4.251800000000002,3.31,3.21,3.16
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.9,0.53,1.1703,0.53,1.18,1.38
CCc1ncc([N+](=O)[O-])n1CCNC(=S)OC,1.46,1.65,0.8745999999999998,0.66,0.5,1.63
O=C1CC(C(=O)O)Oc2ccccc21,1.26,0.82,1.105,0.82,0.66,1.19
CCCNC(=O)c1cccnc1,0.66,1.0,1.2214,1,0.72,0.76
CC(=O)Oc1ccc(C(N)=O)cc1,0.27,0.33,0.7108000000000001,0.33,1.3,0.6
CC12CCC(=O)C=C1CC(C#N)C1C2CCC2(C)C1CCC21CCC(=O)O1,1.67,2.51,4.343780000000004,3.28,3.56,3.26
CCOC(=O)CN(C(=O)CCl)c1ccccc1Cl,2.3,2.18,2.4749000000000008,2.58,2.71,2.84
CCOC(=O)CN(C(=O)CCl)c1ccccc1,1.6,1.54,1.8215,1.93,2.17,2.17
CC1(C)C2CCC(CO)C1C2,3.41,2.89,2.0510000000000006,3.23,2.5,1.96
CC(C)(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1,5.2,5.5,4.844800000000004,5.92,4.64,4.71
CCN(CC)C(=O)OCc1ccccc1,2.93,3.06,2.665000000000001,3.06,2.93,2.5
Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,6.53,6.29,6.199600000000001,6.29,4.89,5.99
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,3.015,3.24,3.1641200000000014,2.51,3.03,3.58
CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,4.08,4.29,3.8098000000000014,3.56,3.51,4.53
CC(=O)C=Cc1ccc(C#N)cc1,1.64,1.58,2.16048,1.3,1.7,1.77
O=C1C(O)N=C(c2ccccc2)c2cc(Cl)ccc2N1CCO,1.53,1.58,1.8347,1.71,1.99,2.6
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,3.23,3.98,4.336300000000002,3.98,2.87,4.05
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,1.85,2.15,0.5131999999999994,3.72,2.3,2.08
COc1ccccc1C(=O)c1ccncc1,1.86,2.04,2.3212,2.44,1.21,2.16
NS(=O)(=O)c1ccc(C(=O)c2ccncc2)cc1,0.56,0.44,0.9600000000000002,0.74,0.41,1
O=C(c1ccncc1)c1ccc(O)cc1,1.37,1.48,2.0182,1.88,0.94,1.91
Nc1ccn(C2CC(F)C(CO)O2)c(=O)n1,-0.89,-1.86,-0.5566,-0.84,-0.05,-0.69
CNC(=S)NCCCCc1nc[nH]c1C,0.85,1.42,1.13472,1.42,0.85,1.13
CCC(=O)OCCOc1ccc(C=O)cc1OC,1.33,1.88,1.8397,2.39,1.25,2.06
CCc1ccc2c(c1)C(c1ccccc1F)=NCC(=O)N2,2.92,2.91,3.1776000000000018,3.87,3.06,3.75
CCCCSC(=Nc1cccnc1)SCc1ccc(C(C)(C)C)cc1,7.0,6.85,6.833300000000007,6.04,7.14,6.78
O=C(O)COc1ccc(Oc2ccc(Cl)cc2Cl)cc1,4.51,3.83,4.249100000000002,4.67,3.18,4.37
COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,4.62,4.54,4.726000000000004,5.38,3.66,5
COc1ccc(OCCN(C)C)cc1,1.23,1.85,1.6356,1.85,1.66,1.94
Cc1ccc(OCCN(C)C)cc1,2.17,2.32,1.93542,2.32,2.22,2.44
COC(=O)Nc1cccc(OC)c1,1.92,1.83,1.8735,1.83,1.79,1.58
Cc1ccc(Br)cc1F,3.64,3.63,2.8966200000000013,3.63,3.79,3.27
CC1=NOC(=O)C1=NNc1ccccc1Cl,2.6,2.44,2.040599999999999,0.3,1.85,1.68
NC(=O)c1ccsc1,0.5,0.56,0.847,0.56,0.26,0.49
c1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,-0.3,-0.45,0.8799999999999999,-0.45,-0.32,2.82
Cc1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,0.08,0.1,1.18842,0.1,-0.05,3.3
Clc1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,0.6,0.2,1.5334,0.2,0.22,3.48
CNC(=NC#N)NCCSCc1nc[nH]c1C,0.4,0.57,0.5973999999999998,-1.37,0.82,0.32
O=S1C=Cc2ccccc21,1.01,0.65,1.7785,0.55,1.75,0.95
CC1(C)CC(OP(=S)(N2CC2)N2CC2)CC(C)(C)N1[O],1.77,1.77,2.2258000000000004,3.54,1.92,0.84
Cc1c(CC(=O)O)sc2ccc(Cl)cc12,3.92,3.62,3.4902200000000017,3.62,3.06,3.77
CN(c1ccccn1)S(=O)(=O)c1ccc(N)cc1,1.3,1.07,1.4889,1.07,1.43,1.68
CN(C)C(=O)Oc1cccnc1[N+](=O)[O-],0.54,-0.05,1.0501999999999998,0.21,1.18,1.08
CN(C)C(=O)Oc1cccnc1Cl,1.04,0.78,1.7954,1.04,1.4,1.52
CN(C)C(=O)Oc1cccnc1Br,1.14,1.02,1.9045,1.28,1.55,1.63
CN(C)C(=O)Oc1cccnc1I,1.26,1.3,1.7466,1.56,1.7,1.75
CC1=CCC2CC(CC3(CCC(C)C(C)O3)O2)OC(=O)C2C=C(C)C(O)C3OCC(=CC=CC(C)C1)C23O,5.3,5.21,4.534200000000006,,,
CCC1OC2(CCC1C)CC1CC(CC=C(C)CC(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,5.9,5.71,4.924300000000007,,,
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,6.21,6.76,6.679980000000005,6.76,4.83,6.67
CCN(CC)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,3.0,2.85,2.947800000000001,2.85,2.7,3.05
CCc1cc(Br)ccc1NC(C)=O,2.27,2.46,2.969900000000001,3.03,2.95,2.64
O=C(Nc1ccccc1)Nc1cnns1,1.77,2.1,2.1821,1.15,0.85,1.19
COC1CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)OC(C)C1OC1CC(O)C(OC2CC(O)C(OC)C(C)O2)C(C)O1,2.14,1.9,3.5263000000000035,0.54,1.29,2.82
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(OC(C)=O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,2.87,3.05,3.443000000000004,0.85,1.47,2.79
O=C1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1,3.3,3.2,3.892000000000001,4.16,3.33,4.02
CCN(CC)P(=O)(N(C)C)N(C)C,0.66,0.76,1.5595,0.76,2.04,-0.42
ClCC1(CCl)C2CC(Cl)(Cl)C1(CCl)C(Cl)C2Cl,5.23,6.61,5.097800000000002,6.96,5.38,4.06
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,2.6,2.22,2.7586000000000013,3.06,2.44,2.71
Clc1ccc(Oc2ccccc2)c(Cl)c1,4.93,4.5,4.785700000000002,5.34,4.47,4.72
Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,7.12,7.62,7.274000000000001,7.62,6.47,7.33
O=C(O)C1CCc2ccccc2O1,1.9,1.93,1.4648,2.18,1.55,2.04
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.15,-1.7,-0.0807999999999991,-1.7,-0.15,0.35
CC(C)NNC(=O)COc1ccccc1Cl,1.82,2.22,1.7479999999999998,1.74,2.26,2.37
CC(C)NNC(=O)COc1cccc(Cl)c1,1.91,2.22,1.7479999999999996,1.74,2.26,2.37
O=C(O)CCCC(=O)c1ccc(-c2ccccc2)cc1,3.35,3.67,3.7912000000000026,3.67,3.08,3.36
CCc1ccsc1,2.82,2.85,2.3105,2.85,1.96,2.43
COC1OCC(O)C(NC(=O)N(C)N=O)C1O,-1.08,-0.88,-1.5976999999999986,-0.88,-1.45,-1.37
COC1OC(CO)C(O)C(NC(=O)N(C)N=O)C1O,-0.82,-1.81,-2.236799999999997,-0.86,-1.87,-1.88
O=NN(CCCl)C(=O)NC1CCC(O)CC1,1.11,1.43,1.2217,1.43,1.01,1.16
COP(=O)(NC(C)(C)C)SC,0.96,0.98,2.492000000000001,0.98,0.94,0.86
CCNP(=O)(OC)SC,0.07,0.11,1.7134,0.11,0.16,0.28
CCCCNP(=O)(OC)SC,0.94,1.09,2.4936000000000007,1.09,0.94,1.26
CCC(C)NP(=O)(OC)SC,0.95,1.02,2.492000000000001,1.02,0.94,1.18
COP(=O)(NCC(C)C)SC,0.97,1.02,2.3495,1.02,0.94,1.12
CCCCCCNP(=O)(OC)SC,1.11,2.08,3.2738000000000023,2.08,1.63,2.17
COc1c(O)c(OC)c(OC)c(O)c1OC,0.39,-0.7,1.1322,1.36,-0.47,1.23
CCNNC(=O)COc1ccccc1,1.0,1.16,0.7060999999999996,0.67,1.42,1.33
O=C(COc1ccccc1)NNCc1ccccc1,2.16,2.38,1.8864,1.89,2.53,2.57
CC(NNC(=O)COc1ccccc1)c1ccccc1,2.46,2.79,2.447400000000001,2.31,2.78,2.94
CNC(=O)NS(=O)(=O)c1ccccc1,0.44,0.39,0.3043000000000001,0.39,1.06,0.52
CC(C)(C)NC(=O)NS(=O)(=O)c1ccccc1,1.95,1.75,1.473,1.75,1.97,1.45
CNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,1.16,1.03,0.9577,1.03,1.64,1.19
Nc1ncnc2c1nc([Se]Cc1ccccc1)n2C1OC2COP(=O)(O)OC2C1O,-1.18,0.2,-0.2877000000000008,-1.33,1.14,0.67
CC(C)COC(=O)N(C)C,2.0,1.77,1.3406,1.77,1.7,1.41
CCc1cc(NC(C)=O)ccc1Br,3.33,3.03,2.969900000000001,3.03,2.95,2.64
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,2.55,2.24,2.74052,2.27,1.56,2.82
COC(=O)c1cccc(NC(C)=O)c1,1.46,1.33,1.4315999999999998,1.33,1.6,0.81
NC(=S)NNC(=O)c1ccc2c(c1)OCO2,0.21,0.23,-0.1067000000000001,0.23,0.28,0.66
CCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,4.48,3.87,3.509800000000002,3.87,2.77,3.51
CCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.5,4.86,4.290000000000004,4.86,3.24,4.42
CCCCCc1cn[nH]c1,2.96,2.57,2.1424000000000003,2.57,1.56,2.58
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1S(=O)C(C)(C)C2C(=O)O,2.57,2.5,2.21762,0.48,2.12,2.01
CCc1ccc2cc3ccccc3cc2c1,5.85,5.38,4.555400000000003,5.38,4.76,4.59
CN(C)c1nc(N(C)C)nc(N(C)CCO)n1,1.96,1.93,-0.5678999999999998,1.93,1.77,1.46
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1=O,1.6,1.04,1.5967,1.26,0.95,1.85
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,6.4125,6.379999999999999,6.177980000000004,5.35,3.91,5.41
O=NN(CCCl)C(=O)NC(CCC(=O)O)C(=O)O,0.6,-0.05,0.2362000000000002,-0.47,0.29,0.26
CC(C)(NC(=O)N(CCCl)N=O)C(=O)O,1.74,1.24,0.7813999999999999,0.82,0.74,0.79
O=NN(CCCl)C(=O)NC1(C(=O)O)CCCC1,2.01,2.11,1.3156,1.69,0.96,1.46
Clc1cc(Cl)c(Oc2ccccc2)cc1Cl,5.44,5.14,5.439100000000002,5.98,4.72,5.38
CC(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(N)=O,0.54,0.95,0.6521999999999991,0.61,1.25,1.31
O=C(O)CNC(=O)c1cccc(I)c1,1.88,1.63,1.1056,1.63,1.89,1.29
CCNCNC(=O)c1ccccc1,0.56,0.69,0.9834,0.69,2.22,0.97
CC(C)CNCNC(=O)c1ccccc1,1.73,1.6,1.6195000000000002,1.6,2.8,1.82
S=c1ssc2c1CCCCCC2,3.75,4.39,4.198090000000002,5.26,2.96,4.38
CSc1ccccc1N=NN(C)C,3.13,3.0,2.9688000000000017,3.3,2.59,2.76
CSc1cccc(N=NN(C)C)c1,2.98,3.0,2.9688000000000017,3.3,2.59,2.76
Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,5.78,5.84,5.3852000000000055,5.84,5.28,5.94
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,4.98,4.9,4.413800000000004,5.92,3.54,3.9
CCc1cc(=S)ss1,2.31,2.48,3.101490000000001,3.36,1.58,2.94
COc1c(O)ccc(O)c1OC,0.61,0.17,1.1149999999999998,1.19,0.47,1.26
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,6.5,7.43,6.113300000000004,6.4,4.58,5.44
NC1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.09,0.13,1.1168,0.38,1.6,1.41
CC(=O)NC1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.03,0.9,1.2942,0.32,1.8,1.4
CC(=O)N(C)C1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.05,1.11,1.6364,0.53,2.09,1.61
CSC1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.41,2.0,2.521100000000001,1.83,3.85,2.82
O=c1cc(-c2ccc([N+](=O)[O-])o2)sc(=O)[nH]1,0.55,0.45,0.9648,-0.15,0.01,1.36
CNc1nc(=O)cc(-c2ccc([N+](=O)[O-])o2)s1,0.86,0.6,1.7131999999999998,0.84,1.91,1.62
CC(=O)Nc1nc(=O)cc(-c2ccc([N+](=O)[O-])o2)s1,1.01,0.9,1.6298999999999997,0.32,1.8,1.4
CN(C)c1nc(=O)cc(-c2ccc([N+](=O)[O-])o2)s1,0.55,0.81,1.7374999999999996,1.05,2.22,1.82
CC(=O)N=C1SC(=Cc2ccc([N+](=O)[O-])o2)C(=O)N1C,1.21,0.82,1.6364,0.53,2.09,1.61
CCCN1C(=O)C(=Cc2ccc([N+](=O)[O-])o2)SC1=NC(C)=O,1.17,1.8,2.4166000000000007,1.51,2.64,2.48
CCCN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,2.4,2.13,2.634100000000001,2,0.93,2.43
NNC(=O)NC1CCCCC1,0.15,0.09,0.4919999999999993,-0.32,0.91,0.53
Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,6.11,6.34,5.967200000000001,6.33,5.99,6.01
Clc1cccc(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,6.04,6.98,6.6206000000000005,6.98,6.23,6.67
Clc1ccc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1,6.79,6.98,6.620600000000001,6.98,6.23,6.67
Clc1cc(Cl)c(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,7.39,7.62,7.274000000000001,7.62,6.47,7.33
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,7.5,7.62,7.274000000000001,7.62,6.47,7.33
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1Cl,8.16,9.56,9.234199999999998,9.56,7.15,9.33
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,7.25,7.62,7.274,7.62,6.47,7.33
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,7.19,7.62,7.274000000000001,7.62,6.47,7.33
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,7.93,8.27,7.9274,8.27,6.7,8
